size	region	delta_x	delta_y	duration_clock	duration_mono	duration_sys	threads	method	i_o
256	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.11675	0.030703	0.0307	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.40881	0.842664	0.842662	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.469427	1.042599	1.042597	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.487261	0.833996	0.833993	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.480982	0.990345	0.990342	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.457255	1.100753	1.100749	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.412362	0.859239	0.859235	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.422306	0.904645	0.904641	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.410793	0.832205	0.832202	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.468336	0.83156	0.831558	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.464869	0.801021	0.801017	1	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.406108	0.23341	0.233406	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.413736	0.274779	0.274776	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.415329	0.290047	0.290043	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.412078	0.237822	0.237819	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.409412	0.277624	0.27762	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.408515	0.255074	0.25507	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.412831	0.266283	0.266279	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.412307	0.232347	0.232343	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.413362	0.232543	0.232539	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.444209	0.470407	0.470403	2	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.411825	0.148062	0.148057	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.4133	0.160529	0.160525	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.441255	0.200531	0.200528	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.412004	0.164413	0.164409	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.413621	0.172382	0.172378	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.441176	0.18173	0.181726	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.439069	0.181548	0.181545	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.414545	0.179546	0.179542	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.47086	0.199352	0.199348	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.45368	0.348598	0.348595	4	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.463748	0.199583	0.199579	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.442862	0.107866	0.107863	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.477261	0.128836	0.128832	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.459999	0.101403	0.101399	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.477245	0.128078	0.128075	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.476655	0.129703	0.129698	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.475243	0.111372	0.111369	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.482178	0.11682	0.116815	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.427087	0.106417	0.106413	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.439045	0.105394	0.105391	8	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.489298	0.07466	0.074657	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.498234	0.073803	0.073799	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.497068	0.097564	0.09756	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.492739	0.070013	0.07001	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.519989	0.079409	0.079403	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.503892	0.073774	0.073771	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.527263	0.072005	0.072	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.502674	0.072208	0.072204	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.510286	0.074594	0.074589	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.509356	0.073646	0.073641	16	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.514957	0.053188	0.053183	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.518338	0.053888	0.053883	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.51273	0.057312	0.057308	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.5136	0.059116	0.059112	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.504657	0.056475	0.056471	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.510986	0.055418	0.055412	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.521916	0.057499	0.057495	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.523537	0.057451	0.057447	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.512021	0.057109	0.057105	32	pth	0
512	Seahorse Valley	0.10000000000000009	0.09999999999999999	0.511943	0.055556	0.055551	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.299156	2.301	2.300995	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.608293	1.609568	1.609564	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.614054	1.614171	1.614167	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.625103	1.627128	1.627125	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.670026	1.670233	1.67023	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.628802	1.629138	1.629134	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.750587	2.416715	2.416711	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.653142	1.693682	1.693678	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.648937	1.791254	1.791251	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.647175	1.67847	1.678467	1	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.838552	1.075349	1.075345	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.773445	2.444795	2.444792	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.774816	1.867872	1.867869	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.669063	1.795583	1.79558	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.653831	0.953884	0.953881	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.694099	1.121249	1.121245	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.62444	0.924671	0.924668	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.663721	0.938285	0.938282	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.643808	0.95077	0.950767	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.661026	0.951946	0.951942	2	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.648908	0.574313	0.574309	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.70331	0.61855	0.618545	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.652649	0.59157	0.591566	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.654101	0.593847	0.593843	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.639442	0.627769	0.627765	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.722726	0.614096	0.614092	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.824885	1.147815	1.147812	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.816627	1.127061	1.127057	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.631381	0.555442	0.555438	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.745984	0.589685	0.58968	4	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.740461	0.377581	0.377577	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.876363	0.466626	0.466622	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.824665	0.637614	0.637611	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.792744	0.608492	0.608489	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.902556	0.698079	0.698076	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.895036	0.687369	0.687366	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.88781	0.654571	0.654568	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.880291	0.705493	0.705489	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.815322	0.636699	0.636696	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.840577	0.743853	0.74385	8	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.833029	0.396808	0.396804	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.917593	0.411144	0.41114	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.004695	0.245794	0.245789	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.978991	0.240767	0.240764	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.976766	0.258249	0.258245	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.957172	0.227554	0.22755	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.965703	0.255809	0.255805	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.017754	0.26512	0.265114	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.03662	0.237113	0.237108	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.962493	0.259921	0.259917	16	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.00297	0.185119	0.185115	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.028767	0.188522	0.188516	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.058003	0.18882	0.188816	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.033139	0.212118	0.212113	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.050577	0.182371	0.182365	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.047949	0.192456	0.192451	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.979098	0.167143	0.167139	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.034354	0.192351	0.192347	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	1.973796	0.167855	0.167851	32	pth	0
1024	Seahorse Valley	0.10000000000000009	0.09999999999999999	2.033677	0.181226	0.181221	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.719169	6.771741	6.771736	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	9.228859	9.342107	9.342104	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	9.243169	9.249458	9.249453	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	9.243203	9.252902	9.252897	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.425462	14.888014	14.888009	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.702172	6.7274	6.727396	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.701806	6.707729	6.707725	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.68209	6.732105	6.732101	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.70447	6.70628	6.706276	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.262846	8.497473	8.497471	1	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.024907	7.963658	7.963654	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.720234	4.936499	4.936495	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.095745	5.169298	5.169293	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.391305	7.946282	7.946279	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.299797	9.353121	9.353116	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.087693	6.019323	6.01932	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.094931	5.621769	5.621764	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.664275	7.334062	7.334059	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.609393	6.768024	6.768019	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.535645	7.569305	7.569301	2	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.614513	5.418966	5.418962	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.197868	4.698099	4.698096	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.914649	2.105179	2.105175	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.627371	2.105192	2.105188	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.856063	2.957723	2.957718	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.960763	2.849028	2.849023	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.990914	2.085284	2.08528	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.805176	2.320861	2.320857	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.919642	1.993709	1.993706	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	6.955663	3.565379	3.565376	4	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.398162	1.942486	1.942481	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.448259	1.40713	1.407125	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.420343	1.330365	1.33036	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.073349	1.365216	1.365213	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.615878	1.531615	1.531611	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.439135	1.29957	1.299565	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.291841	1.310629	1.310625	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.379131	1.282837	1.282832	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.21786	1.220855	1.22085	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.033339	1.295371	1.295367	8	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.818808	0.897796	0.897793	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.835219	0.924147	0.924143	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.033221	0.960866	0.960863	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.806247	0.913873	0.91387	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.799593	1.124968	1.124965	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.837344	0.917633	0.917629	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.077824	0.958437	0.958433	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.742887	0.861589	0.861585	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.952732	0.916823	0.916819	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.726842	0.908482	0.908479	16	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.583373	0.973432	0.973429	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.029634	0.654278	0.654273	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	7.951576	0.662857	0.662854	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.017477	0.713686	0.713681	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.087903	0.668577	0.668571	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.036186	0.712889	0.712886	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.000773	0.64432	0.644315	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.082787	0.654975	0.65497	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.06588	0.667801	0.667798	32	pth	0
2048	Seahorse Valley	0.10000000000000009	0.09999999999999999	8.081851	0.669871	0.669866	32	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	26.769418	26.819616	26.819612	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	32.164983	33.540621	33.540617	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	26.75455	27.036549	27.036546	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	28.787973	55.545482	55.545478	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	28.305856	30.149579	30.149575	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	26.772136	27.496711	27.496708	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	33.919631	34.091953	34.091949	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	30.889736	31.014626	31.014623	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	29.556966	29.65594	29.655936	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	30.234149	61.613699	61.613694	1	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	27.22439	15.313618	15.313614	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	32.503514	31.928582	31.928576	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	28.219921	32.368339	32.368337	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	29.822322	32.51401	32.514007	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	26.782249	15.209059	15.209056	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	29.610091	23.774647	23.774644	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	32.400545	20.733482	20.733476	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	36.53798	20.749107	20.749102	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	32.052057	20.764926	20.764921	2	pth	0
4096	Seahorse Valley	0.10000000000000009	0.09999999999999999	29.112043	34.349508	34.349505	2	pth	0
