i_o	threads	method	region	size	delta_x	delta_y	mean_duration_clock	mean_duration_mono	mean_duration_sys	ci_duration_clock	ci_duration_mono	ci_duration_sys	repetitions
0	1	seq	Seahorse Valley	256	0.10000000000000009	0.10000000000000002	0.1265202	0.20884765	0.20884589999999997	0.03297041100169436	0.08076760999708187	0.08076646318653946	10
1	1	seq	Seahorse Valley	256	0.10000000000000009	0.10000000000000002	0.1265202	0.20884765	0.20884589999999997	0.03297041100169436	0.08076760999708187	0.08076646318653946	10
0	1	seq	Seahorse Valley	512	0.10000000000000009	0.10000000000000002	0.43805049999999995	0.4535279	0.4535254	0.04937716850447595	0.14468283957347716	0.14468214673080668	10
1	1	seq	Seahorse Valley	512	0.10000000000000009	0.10000000000000002	0.43805049999999995	0.4535279	0.4535254	0.04937716850447595	0.14468283957347716	0.14468214673080668	10
0	1	seq	Seahorse Valley	1024	0.10000000000000009	0.10000000000000002	1.8124517999999998	2.0687232	2.0687206999999996	0.46055263280256536	1.4852075038101966	1.4852089855128552	10
1	1	seq	Seahorse Valley	1024	0.10000000000000009	0.10000000000000002	1.8124517999999998	2.0687232	2.0687206999999996	0.46055263280256536	1.4852075038101966	1.4852089855128552	10
0	1	seq	Seahorse Valley	2048	0.10000000000000009	0.10000000000000002	7.793996549999998	8.370410000000001	8.3704077	2.17652319876822	4.112190196592311	4.11219087386371	10
1	1	seq	Seahorse Valley	2048	0.10000000000000009	0.10000000000000002	7.793996549999998	8.370410000000001	8.3704077	2.17652319876822	4.112190196592311	4.11219087386371	10
0	1	seq	Seahorse Valley	4096	0.10000000000000009	0.10000000000000002	29.3751148	36.92384365	36.92384125	3.0742043253699265	26.55166299518226	26.551663927632926	10
1	1	seq	Seahorse Valley	4096	0.10000000000000009	0.10000000000000002	29.3751148	36.92384365	36.92384125	3.0742043253699265	26.55166299518226	26.551663927632926	10
0	1	seq	Seahorse Valley	8192	0.10000000000000009	0.10000000000000002	118.76187859999997	149.21174555	149.21174309999998	13.757175834150612	105.95292413556302	105.95292482333898	10
1	1	seq	Seahorse Valley	8192	0.10000000000000009	0.10000000000000002	118.76187859999997	149.21174555	149.21174309999998	13.757175834150612	105.95292413556302	105.95292482333898	10
0	1	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005527999999999999	0.0005474000000000001	0.0005463	0.0001646524439741684	0.00016867948220087572	0.00016864114067714582	10
1	1	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005527999999999999	0.0005474000000000001	0.0005463	0.0001646524439741684	0.00016867948220087572	0.00016864114067714582	10
0	2	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005935999999999999	0.0009496000000000001	0.0009484	9.554405280637127e-5	0.0025572558648120363	0.0025574428028151694	10
1	2	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005935999999999999	0.0009496000000000001	0.0009484	9.554405280637127e-5	0.0025572558648120363	0.0025574428028151694	10
0	4	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0007869000000000001	0.0009498999999999998	0.0009482999999999998	5.846840575140654e-5	0.00171734093212087	0.0017170872933533563	10
1	4	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0007869000000000001	0.0009498999999999998	0.0009482999999999998	5.846840575140654e-5	0.00171734093212087	0.0017170872933533563	10
0	8	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0011426000000000001	0.0016393999999999998	0.0016380000000000001	0.00021560039595923237	0.002809729741955028	0.0028101577798013014	10
1	8	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0011426000000000001	0.0016393999999999998	0.0016380000000000001	0.00021560039595923237	0.002809729741955028	0.0028101577798013014	10
0	16	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0017635	0.0035256999999999997	0.0035245	0.00015225680674439484	0.004726449594039437	0.004726488806366848	10
1	16	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0017635	0.0035256999999999997	0.0035245	0.00015225680674439484	0.004726449594039437	0.004726488806366848	10
0	32	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0030969000000000005	0.0053896	0.0053882999999999995	0.0007992819494076472	0.0044998873142315715	0.004500184855622414	10
1	32	pth	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0030969000000000005	0.0053896	0.0053882999999999995	0.0007992819494076472	0.0044998873142315715	0.004500184855622414	10
0	1	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0017002	0.0016802000000000002	0.0016788	8.507794867714612e-5	9.16801508627806e-5	9.196371613002839e-5	10
1	1	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0017002	0.0016802000000000002	0.0016788	8.507794867714612e-5	9.16801508627806e-5	9.196371613002839e-5	10
0	2	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018151	0.0015022	0.0015011999999999998	0.00013598266615026105	0.0025421598444577264	0.002541616441859174	10
1	2	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018151	0.0015022	0.0015011999999999998	0.00013598266615026105	0.0025421598444577264	0.002541616441859174	10
0	4	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0019455	0.0012074999999999998	0.0012064999999999999	6.967884997137465e-5	0.00032304839472334997	0.0003231157740913722	10
1	4	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0019455	0.0012074999999999998	0.0012064999999999999	6.967884997137465e-5	0.00032304839472334997	0.0003231157740913722	10
0	8	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0023148	0.0021919	0.0021907000000000003	0.00017498798820998477	0.002424222266997076	0.0024244369983097793	10
1	8	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0023148	0.0021919	0.0021907000000000003	0.00017498798820998477	0.002424222266997076	0.0024244369983097793	10
0	16	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0030138	0.0029356	0.0029343	0.0002748908055048606	0.00411138386184614	0.0041114336796380675	10
1	16	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0030138	0.0029356	0.0029343	0.0002748908055048606	0.00411138386184614	0.0041114336796380675	10
0	32	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0047002	0.0061635	0.0061619	0.0012660244041600812	0.010510001937020648	0.010510424922746621	10
1	32	pth	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0047002	0.0061635	0.0061619	0.0012660244041600812	0.010510001937020648	0.010510424922746621	10
0	1	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.006414399999999999	0.008462100000000002	0.0084604	7.576526134493733e-5	0.0054635114318565	0.005463061151363562	10
1	1	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.006414399999999999	0.008462100000000002	0.0084604	7.576526134493733e-5	0.0054635114318565	0.005463061151363562	10
0	2	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0071147	0.0040135	0.0040117	0.001165330962476612	0.0014171672740913672	0.0014181538881611778	10
1	2	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0071147	0.0040135	0.0040117	0.001165330962476612	0.0014171672740913672	0.0014181538881611778	10
0	4	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0071983	0.0034570000000000004	0.0034554	0.0001235233750978153	0.0003368780785717917	0.00033612485680175453	10
1	4	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0071983	0.0034570000000000004	0.0034554	0.0001235233750978153	0.0003368780785717917	0.00033612485680175453	10
0	8	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.007827200000000001	0.0039188	0.0039172	0.0003273908027215587	0.0013399281488929006	0.0013391082490539909	10
1	8	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.007827200000000001	0.0039188	0.0039172	0.0003273908027215587	0.0013399281488929006	0.0013391082490539909	10
0	16	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0086085	0.0048953	0.0048939000000000005	0.0010467041282892593	0.0031828212827154883	0.0031827330915257935	10
1	16	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0086085	0.0048953	0.0048939000000000005	0.0010467041282892593	0.0031828212827154883	0.0031827330915257935	10
0	32	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.009349600000000001	0.0090356	0.009033999999999999	0.0011664121584795354	0.006497698555634397	0.006497761934615128	10
1	32	pth	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.009349600000000001	0.0090356	0.009033999999999999	0.0011664121584795354	0.006497698555634397	0.006497761934615128	10
0	1	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.027783400000000003	0.0558195	0.0558176	0.008673371946625806	0.0150880148546557	0.01508818066176981	10
1	1	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.027783400000000003	0.0558195	0.0558176	0.008673371946625806	0.0150880148546557	0.01508818066176981	10
0	2	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.028475799999999996	0.0363614	0.036359499999999996	0.004792728364783004	0.01280914317324864	0.012808783143636678	10
1	2	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.028475799999999996	0.0363614	0.036359499999999996	0.004792728364783004	0.01280914317324864	0.012808783143636678	10
0	4	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0276281	0.0289723	0.028970600000000003	0.003856962554801094	0.016400250339173892	0.016400292740522245	10
1	4	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0276281	0.0289723	0.028970600000000003	0.003856962554801094	0.016400250339173892	0.016400292740522245	10
0	8	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0269281	0.01763	0.0176275	0.002155271004229192	0.013969040133247044	0.013968449655333979	10
1	8	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0269281	0.01763	0.0176275	0.002155271004229192	0.013969040133247044	0.013968449655333979	10
0	16	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.028794900000000002	0.013364299999999999	0.013361999999999999	0.0038801223494775976	0.004866196755799246	0.0048669842040334485	10
1	16	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.028794900000000002	0.013364299999999999	0.013361999999999999	0.0038801223494775976	0.004866196755799246	0.0048669842040334485	10
0	32	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.031017000000000006	0.014809	0.014806099999999999	0.005538820438597212	0.00487262009438226	0.00487188659876963	10
1	32	pth	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.031017000000000006	0.014809	0.014806099999999999	0.005538820438597212	0.00487262009438226	0.00487188659876963	10
0	1	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.10443770000000001	0.141651	0.14164749999999998	0.02089040573725269	0.11360860581457141	0.11360899207230032	10
1	1	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.10443770000000001	0.141651	0.14164749999999998	0.02089040573725269	0.11360860581457141	0.11360899207230032	10
0	2	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1139763	0.1077915	0.10778759999999998	0.010735833242106961	0.09184842766219137	0.09184970094470485	10
1	2	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1139763	0.1077915	0.10778759999999998	0.010735833242106961	0.09184842766219137	0.09184970094470485	10
0	4	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.09893060000000001	0.0411556	0.041151599999999997	0.0054575605653873465	0.007813443365122847	0.007812841379556835	10
1	4	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.09893060000000001	0.0411556	0.041151599999999997	0.0054575605653873465	0.007813443365122847	0.007812841379556835	10
0	8	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1047663	0.0293248	0.0293209	0.007098645650082839	0.004534006505815064	0.00453357800835597	10
1	8	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1047663	0.0293248	0.0293209	0.007098645650082839	0.004534006505815064	0.00453357800835597	10
0	16	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1097415	0.021174799999999997	0.0211712	0.007860228448413215	0.0018087317815825169	0.0018090014991996733	10
1	16	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1097415	0.021174799999999997	0.0211712	0.007860228448413215	0.0018087317815825169	0.0018090014991996733	10
0	32	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.11059329999999998	0.018554699999999997	0.018551	0.011154110708434709	0.0026834736038235554	0.002683736516028849	10
1	32	pth	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.11059329999999998	0.018554699999999997	0.018551	0.011154110708434709	0.0026834736038235554	0.002683736516028849	10
0	1	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3862942	0.38875809999999994	0.388754	0.014724546691336578	0.019809917693702588	0.019809906285636194	10
1	1	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3862942	0.38875809999999994	0.388754	0.014724546691336578	0.019809917693702588	0.019809906285636194	10
0	2	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3912721	0.19782180000000002	0.19781790000000002	0.006051077360571966	0.0008477814046976388	0.0008476966389143329	10
1	2	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3912721	0.19782180000000002	0.19781790000000002	0.006051077360571966	0.0008477814046976388	0.0008476966389143329	10
0	4	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.41766519999999996	0.12944619999999998	0.12944229999999998	0.037058799051466765	0.040091749921194166	0.04009200614628551	10
1	4	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.41766519999999996	0.12944619999999998	0.12944229999999998	0.037058799051466765	0.040091749921194166	0.04009200614628551	10
0	8	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4128587	0.077545	0.0775415	0.008173279279604831	0.0033897735196453593	0.0033892073620046736	10
1	8	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4128587	0.077545	0.0775415	0.008173279279604831	0.0033897735196453593	0.0033892073620046736	10
0	16	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4299288	0.0509436	0.05094	0.013795631277902455	0.003212661583572103	0.003213004989974336	10
1	16	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4299288	0.0509436	0.05094	0.013795631277902455	0.003212661583572103	0.003213004989974336	10
0	32	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.46139149999999995	0.040710500000000004	0.0407071	0.02458639746911379	0.003855891333703963	0.0038562132559494164	10
1	32	pth	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.46139149999999995	0.040710500000000004	0.0407071	0.02458639746911379	0.003855891333703963	0.0038562132559494164	10
0	1	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5526222	1.5542987	1.5542949	0.04717775125232107	0.04335950855714964	0.043359337683217265	10
1	1	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5526222	1.5542987	1.5542949	0.04717775125232107	0.04335950855714964	0.043359337683217265	10
0	2	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5670426000000002	0.8901607	0.8901565999999999	0.11063157490598499	0.38093103908341713	0.3809309214167705	10
1	2	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5670426000000002	0.8901607	0.8901565999999999	0.11063157490598499	0.38093103908341713	0.3809309214167705	10
0	4	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.6759586000000002	0.6905460000000001	0.6905418	0.2011035811243639	0.2761021726450377	0.27610339635104003	10
1	4	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.6759586000000002	0.6905460000000001	0.6905418	0.2011035811243639	0.2761021726450377	0.27610339635104003	10
0	8	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.7172886000000003	0.45961110000000005	0.4596076	0.09079546922298261	0.22692643986469854	0.22692698521655105	10
1	8	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.7172886000000003	0.45961110000000005	0.4596076	0.09079546922298261	0.22692643986469854	0.22692698521655105	10
0	16	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8336419	0.328068	0.328064	0.17661336689832532	0.10693987037309684	0.10694045415603001	10
1	16	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8336419	0.328068	0.328064	0.17661336689832532	0.10693987037309684	0.10694045415603001	10
0	32	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8309351	0.24576699999999999	0.24576320000000001	0.10752913830845785	0.05846251933821076	0.05846332481022208	10
1	32	pth	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8309351	0.24576699999999999	0.24576320000000001	0.10752913830845785	0.05846251933821076	0.05846332481022208	10
0	1	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.8384918	7.6210223	7.621018500000001	1.4173580486999784	4.213017078532139	4.213017166434605	10
1	1	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.8384918	7.6210223	7.621018500000001	1.4173580486999784	4.213017078532139	4.213017166434605	10
0	2	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.328888900000001	3.4493716999999995	3.4493673	0.5160346572240434	1.8437091522830138	1.8437094495684707	10
1	2	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.328888900000001	3.4493716999999995	3.4493673	0.5160346572240434	1.8437091522830138	1.8437094495684707	10
0	4	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.699922799999999	2.4486795	2.4486753	0.7402524673732008	1.3942074035290843	1.394207317084448	10
1	4	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.699922799999999	2.4486795	2.4486753	0.7402524673732008	1.3942074035290843	1.394207317084448	10
0	8	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.834975099999999	1.3031387999999997	1.3031345	0.5563857277600319	0.16391969312202914	0.1639193542428289	10
1	8	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.834975099999999	1.3031387999999997	1.3031345	0.5563857277600319	0.16391969312202914	0.1639193542428289	10
0	16	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.2054879	0.8265596000000001	0.8265554999999999	0.32900192561513214	0.2737190762698091	0.27372029486913574	10
1	16	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.2054879	0.8265596000000001	0.8265554999999999	0.32900192561513214	0.2737190762698091	0.27372029486913574	10
0	32	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.4241806	0.5918406	0.5918365	0.2118986897451709	0.10157914598959888	0.10157835898202247	10
1	32	pth	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.4241806	0.5918406	0.5918365	0.2118986897451709	0.10157914598959888	0.10157835898202247	10
0	1	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.7487301	25.9282088	25.928204899999997	1.7727263643844433	1.51359142170631	1.5135911598355252	10
1	1	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.7487301	25.9282088	25.928204899999997	1.7727263643844433	1.51359142170631	1.5135911598355252	10
0	2	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.856644900000003	15.748341300000002	15.748337699999999	2.6295025279678743	11.475476471655066	11.475476444111111	10
1	2	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.856644900000003	15.748341300000002	15.748337699999999	2.6295025279678743	11.475476471655066	11.475476444111111	10
0	4	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.502321800000004	11.0299053	11.029901399999998	2.685897321190797	7.934136592543835	7.934137727188127	10
1	4	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.502321800000004	11.0299053	11.029901399999998	2.685897321190797	7.934136592543835	7.934137727188127	10
0	8	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.1099424	4.8532418	4.8532385	2.3194057218821165	2.944185903581852	2.944187139318769	10
1	8	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.1099424	4.8532418	4.8532385	2.3194057218821165	2.944185903581852	2.944187139318769	10
0	16	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	27.5886348	2.9759428000000003	2.9759387999999998	0.8219925525920644	0.5600462036622799	0.5600452014889222	10
1	16	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	27.5886348	2.9759428000000003	2.9759387999999998	0.8219925525920644	0.5600462036622799	0.5600452014889222	10
0	32	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	29.2615498	2.1676341	2.1676301	0.5980069762281812	0.2388344493842626	0.23883389088424214	10
1	32	pth	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	29.2615498	2.1676341	2.1676301	0.5980069762281812	0.2388344493842626	0.23883389088424214	10
0	1	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.92232709999999	125.27162460000002	125.27162070000001	7.798991640651489	79.81309322740407	79.81309520189578	10
1	1	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.92232709999999	125.27162460000002	125.27162070000001	7.798991640651489	79.81309322740407	79.81309520189578	10
0	2	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.46388479999999	64.3492067	64.3492029	9.504820117446247	45.159203386947375	45.15920434209377	10
1	2	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.46388479999999	64.3492067	64.3492029	9.504820117446247	45.159203386947375	45.15920434209377	10
0	4	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.82109540000002	36.6597865	36.6597822	8.258603923421319	23.823594535681522	23.823594935916883	10
1	4	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	104.82109540000002	36.6597865	36.6597822	8.258603923421319	23.823594535681522	23.823594935916883	10
0	8	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	109.6710348	26.654212800000003	26.654208700000005	7.065188523019806	15.844825760616114	15.844825120474695	10
1	8	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	109.6710348	26.654212800000003	26.654208700000005	7.065188523019806	15.844825760616114	15.844825120474695	10
0	16	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	114.35044260000002	16.954052	16.9540485	3.539004465185156	7.686943727742701	7.686943813295362	10
1	16	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	114.35044260000002	16.954052	16.9540485	3.539004465185156	7.686943727742701	7.686943813295362	10
0	32	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	119.00258660000001	10.370617200000002	10.370613700000002	3.358108596178851	4.41817802016202	4.418178629966745	10
1	32	pth	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	119.00258660000001	10.370617200000002	10.370613700000002	3.358108596178851	4.41817802016202	4.418178629966745	10
0	1	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004622	0.0004502	0.00044880000000000007	0.0001463810792873633	0.00014546551395815818	0.00014555644989716762	10
1	1	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004622	0.0004502	0.00044880000000000007	0.0001463810792873633	0.00014546551395815818	0.00014555644989716762	10
0	2	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0024384999999999997	0.0024151	0.0024137000000000004	0.004807523068238408	0.004883289593558834	0.00488325275918237	10
1	2	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0024384999999999997	0.0024151	0.0024137000000000004	0.004807523068238408	0.004883289593558834	0.00488325275918237	10
0	4	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.014178099999999999	0.0074182000000000015	0.007417000000000002	0.0046181946523414915	0.0029841510182101114	0.0029844219468730918	10
1	4	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.014178099999999999	0.0074182000000000015	0.007417000000000002	0.0046181946523414915	0.0029841510182101114	0.0029844219468730918	10
0	8	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0375123	0.0194178	0.0194167	0.004905418629612676	0.0035007945727055234	0.003500707789464551	10
1	8	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0375123	0.0194178	0.0194167	0.004905418629612676	0.0035007945727055234	0.003500707789464551	10
0	16	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0577381	0.018826700000000002	0.0188256	0.031523518127278743	0.010399549856276152	0.01039962214156649	10
1	16	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0577381	0.018826700000000002	0.0188256	0.031523518127278743	0.010399549856276152	0.01039962214156649	10
0	32	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.16547810000000002	0.0292768	0.029275600000000002	0.046920428473396246	0.006958216596566172	0.006958833713807699	10
1	32	omp	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.16547810000000002	0.0292768	0.029275600000000002	0.046920428473396246	0.006958216596566172	0.006958833713807699	10
0	1	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0016085	0.0015994000000000002	0.0015976999999999999	0.00037539699886327747	0.0003734338118120057	0.00037322669527007594	10
1	1	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0016085	0.0015994000000000002	0.0015976999999999999	0.00037539699886327747	0.0003734338118120057	0.00037322669527007594	10
0	2	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0012514999999999998	0.0011141999999999999	0.0011128	0.001262559271215943	0.001277145451707744	0.0012773586647175058	10
1	2	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0012514999999999998	0.0011141999999999999	0.0011128	0.001262559271215943	0.001277145451707744	0.0012773586647175058	10
0	4	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.017207800000000002	0.006650800000000001	0.006649500000000001	0.00703601319419646	0.0020093455039489846	0.0020086414845417837	10
1	4	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.017207800000000002	0.006650800000000001	0.006649500000000001	0.00703601319419646	0.0020093455039489846	0.0020086414845417837	10
0	8	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.037600100000000004	0.014888799999999999	0.014887599999999997	0.008075191037805168	0.004936123431944905	0.004935740027628865	10
1	8	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.037600100000000004	0.014888799999999999	0.014887599999999997	0.008075191037805168	0.004936123431944905	0.004935740027628865	10
0	16	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0662591	0.0206076	0.020606199999999998	0.019738813683586966	0.0071972817420702506	0.007197774774378845	10
1	16	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0662591	0.0206076	0.020606199999999998	0.019738813683586966	0.0071972817420702506	0.007197774774378845	10
0	32	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.16229239999999995	0.027419500000000003	0.0274183	0.054863020134771456	0.009688056657348778	0.009688095904875335	10
1	32	omp	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.16229239999999995	0.027419500000000003	0.0274183	0.054863020134771456	0.009688056657348778	0.009688095904875335	10
0	1	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0066554000000000006	0.006645700000000002	0.0066444	0.0019001834019740779	0.0018967813966049606	0.0018965653833249898	10
1	1	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0066554000000000006	0.006645700000000002	0.0066444	0.0019001834019740779	0.0018967813966049606	0.0018965653833249898	10
0	2	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0044629	0.0031885999999999998	0.0031875000000000002	0.0020020997751982513	6.961112605834719e-5	6.908208386485694e-5	10
